date,AAPL,MSFT,NVDA,GOOGL,AMZN,TSLA,JPM,XOM,JNJ,V,PG,005930.KS,000660.KS,035420.KS,GLD,IYR,EFA,EEM,IWM,SPY,AGG,TLT
2024-07-23,171.9871,269.4685,150.9151,91.3559,80.3944,130.9647,122.1031,77.4082,170.7807,216.5126,159.4433,53028.7498,81195.6827,241771.9663,207.819,100.6013,88.501,42.8689,199.6833,427.794,116.8862,96.1831
2024-07-24,171.1037,273.6579,145.3058,92.5019,79.9962,132.5477,122.9584,77.1353,173.6577,219.0773,158.3352,53567.812,84083.8284,246460.7877,207.4637,100.9365,90.2448,42.2453,203.8532,430.8152,116.6882,95.7479
2024-07-25,169.7088,280.3953,148.3185,94.0877,81.1094,134.8921,121.8922,77.8562,172.6309,219.3193,157.6572,53414.0351,84973.5599,247842.6369,206.2635,101.0713,90.6621,42.5714,201.9882,433.7019,116.5073,95.3803
2024-07-26,173.0229,283.9617,153.2317,95.6044,83.4949,140.7082,123.7676,79.8058,177.5941,224.0022,160.0815,54004.4922,86355.3192,254406.7206,207.4422,102.9816,92.1182,42.3092,207.5759,444.8943,116.5956,95.6581
2024-07-29,175.6211,281.7679,157.7792,94.6138,84.8425,144.0194,122.6305,79.8734,180.715,222.5232,157.9256,53611.9367,88538.4772,257152.3908,207.3745,105.1487,92.1705,42.5896,207.2778,443.5147,116.7197,96.344
2024-07-30,174.8146,290.8302,150.1586,91.9418,83.0818,139.1874,123.6496,79.1427,181.4888,220.3032,158.1184,54791.5217,87183.8002,254016.2625,202.9267,103.3515,93.2366,42.2004,206.4849,439.4097,117.1894,96.7584
2024-07-31,177.5598,296.2657,153.4294,91.1715,84.8805,149.8326,124.8389,81.6083,180.6848,220.9655,158.7069,54979.8872,89678.7859,260902.4324,203.7505,103.6108,91.705,41.725,204.7091,443.106,117.1644,96.6107
2024-08-01,175.8776,295.1556,149.7089,91.7713,86.1183,144.1187,122.9079,82.8155,181.6767,223.5757,160.7856,52852.847,92363.6605,269599.8321,204.897,103.1659,91.9155,40.7918,202.7965,441.4453,117.3454,96.2545
2024-08-02,178.4108,297.915,147.6157,95.157,88.9043,148.2639,121.7979,83.7181,181.2193,226.4019,161.1906,52743.6161,96334.1182,277367.8377,202.9567,102.0524,91.2853,40.7773,200.0645,443.0348,117.6192,97.044
2024-08-05,179.1049,290.3105,154.4645,94.1852,91.5804,151.8515,121.8765,83.1033,183.5787,227.9649,160.9715,53149.1238,95304.4647,273876.273,201.9772,103.8517,91.3529,40.5508,199.7247,443.8854,117.9713,98.6222
2024-08-06,179.7756,299.2656,159.1236,94.9853,91.6126,162.4912,121.9748,84.5483,185.0704,231.3357,160.6156,53183.1585,94958.3577,282205.3875,201.6017,103.7805,92.6984,40.6537,202.2186,449.6983,118.575,99.8558
2024-08-07,177.6839,297.8433,156.5564,95.3884,89.3927,155.3335,121.4085,84.3758,184.4544,228.9651,159.2339,52961.799,92498.7663,285009.8376,200.8657,104.4726,93.2379,40.5153,202.7453,446.7687,118.4411,99.7985
2024-08-08,178.1163,293.3111,159.4005,94.5791,89.5067,150.9292,119.9631,85.6527,183.1768,225.8661,159.6415,54533.9158,92823.1557,291109.7908,199.5159,106.7611,92.8177,39.8588,202.9495,446.5498,119.2354,100.5399
2024-08-09,175.562,289.0165,148.6324,92.6984,85.6726,143.1766,115.5865,84.7769,180.5601,221.6267,156.1369,54087.428,91992.7722,283428.0448,202.3558,104.4541,90.6015,39.0715,197.0564,434.7272,118.8406,100.3863
2024-08-12,173.8565,284.5614,144.8721,91.5456,81.9531,144.0618,115.5185,83.4122,180.1046,218.166,152.3631,54402.4943,88793.498,287957.6613,201.3703,104.1539,90.5107,39.0876,193.2877,430.8176,118.4162,102.2451
2024-08-13,178.1842,286.4775,147.414,92.7898,85.3319,151.7905,115.1926,85.3245,179.7689,220.1026,152.9371,54215.5371,89735.1377,294872.4707,201.0636,103.7867,91.1661,39.5204,196.3299,438.1825,119.5291,101.1794
2024-08-14,181.2278,286.1541,152.9119,93.1313,85.2418,138.8518,117.1098,87.5017,178.3131,217.0315,152.3847,53623.3751,88475.4649,291512.9046,200.9118,103.4413,90.5143,39.3206,196.5057,435.213,119.7543,100.9497
2024-08-15,178.3057,285.407,152.2195,92.2103,85.7745,135.8822,115.3879,87.8981,176.2304,214.8529,151.719,53176.8876,86685.6744,295529.2507,200.8081,101.8355,90.6309,38.7262,193.9848,432.1711,119.977,101.6879
2024-08-16,173.4961,280.5208,151.0467,89.7381,84.7412,134.0134,112.2507,85.6763,176.7841,211.6119,150.5309,52544.3672,86333.3621,291615.4511,203.972,101.5192,90.4107,38.5072,188.9143,426.7837,119.8185,101.4886
2024-08-19,176.8739,282.309,157.3825,91.2069,86.8218,136.7571,113.6543,85.6021,177.8428,215.2409,150.0094,54338.817,90225.5274,286147.9381,205.5124,100.3441,92.3279,38.3199,190.3051,429.656,119.8952,102.0226
2024-08-20,178.3484,279.1218,157.4967,91.4548,87.3842,138.631,115.1707,87.1758,177.4415,218.5158,148.4133,55662.2564,89690.8694,287575.1506,208.9899,99.9458,92.4448,37.6047,190.0756,430.6903,119.6814,102.298
2024-08-21,175.9358,271.611,153.3853,89.7702,86.3189,135.1925,115.3193,88.2209,178.0358,216.3107,149.4384,54872.3622,87402.3505,277920.3129,207.8058,98.3862,91.2928,38.0059,188.68,425.4627,119.8727,102.4315
2024-08-22,178.0383,276.4163,149.5805,89.6245,89.4836,137.1827,116.7987,86.7374,179.0994,218.7629,150.9164,55687.1981,86802.1547,276817.1049,209.901,98.7919,91.4107,37.5732,190.9973,428.7282,119.8137,102.137
2024-08-23,178.0859,281.2935,152.4216,90.5254,88.3609,130.2318,116.3252,88.5578,179.1948,219.2574,151.6617,55067.8086,86662.5777,278687.7196,210.4819,99.9122,92.1058,37.4297,190.277,430.1384,119.5802,101.452
2024-08-26,180.926,285.1369,156.0432,90.5508,89.9258,135.3845,117.0888,91.6763,179.5297,221.3642,151.7314,56229.2268,88837.7722,270630.8579,211.5989,101.3324,93.9721,37.581,190.6098,433.8419,119.8832,102.1934
2024-08-27,179.1008,284.5033,152.6974,90.1035,87.2754,124.4707,116.5186,93.5542,180.882,219.3228,150.4325,54427.4845,87215.986,265997.2719,208.5249,100.3176,93.2883,36.8135,185.482,431.0865,119.9403,101.7122
2024-08-28,184.6342,288.9767,163.278,92.9138,91.1467,127.5064,119.7594,93.1122,183.1016,223.5503,151.4906,56199.2077,91482.8791,268929.8096,207.7945,102.8571,93.3157,37.293,190.6109,439.404,119.458,102.6169
2024-08-29,183.1912,290.1157,157.7917,93.2546,91.3649,124.8423,121.5206,93.6585,180.923,221.2802,152.6709,55548.7117,91785.7501,265528.7073,207.6757,103.571,94.0086,37.3844,193.5437,441.5568,119.2797,102.321
2024-08-30,181.4148,287.1519,159.3148,94.3679,89.727,125.7177,122.3013,95.8131,179.9709,216.2267,152.815,56951.9534,89661.9614,260775.2813,206.8675,104.2633,93.8792,37.4571,191.5978,441.2242,119.4706,103.2011
2024-09-02,180.7924,291.0949,152.593,92.4109,86.9221,120.8532,122.7723,96.8234,179.1434,218.9128,152.5332,57680.7404,88606.6485,251977.1118,207.4696,104.7462,93.6349,37.8879,191.2708,438.9981,118.9669,103.8587
2024-09-03,179.5042,288.837,147.8295,92.8682,86.426,123.4073,119.7412,96.3024,175.3922,218.811,153.1938,57314.1034,89320.8016,247762.7117,208.4013,106.5269,93.28,37.0482,190.9087,438.0669,118.288,103.5535
2024-09-04,182.9723,293.054,149.908,94.3547,89.8727,126.4076,120.1935,95.7329,177.9139,220.5782,153.1095,57544.446,90042.2727,246129.3634,209.8301,106.8572,94.8143,37.5756,192.6847,442.3346,118.1133,104.5197
2024-09-05,182.53,292.4427,154.3309,96.1937,90.2424,128.0198,121.3511,95.6766,179.8047,221.2047,151.9605,56463.7822,87730.8259,247749.4549,210.4568,104.7267,95.2235,37.774,194.37,441.2821,117.9542,104.6132
2024-09-06,183.8447,291.8241,153.4393,97.3871,89.4982,134.5475,122.1954,97.5606,179.6535,223.7071,152.3788,56261.5451,89662.6633,250048.7399,208.4696,105.9235,96.6963,37.9671,195.4695,446.6291,118.0786,106.2345
2024-09-09,185.7431,299.9621,151.7181,99.0674,87.608,140.4551,122.898,96.7043,182.1114,226.5543,152.6662,55774.7692,88701.5927,256925.2399,209.6016,105.4915,96.0317,38.0576,199.1328,449.639,117.7822,106.1109
2024-09-10,187.6902,303.4474,151.5875,100.377,92.7856,142.756,123.777,97.7214,184.5402,227.061,155.9505,55823.7537,89347.4209,264216.3499,207.9269,105.2159,97.6322,37.6943,202.7243,456.397,117.5484,106.2689
2024-09-11,186.2475,303.9438,162.2735,100.0774,93.0044,148.1544,124.7208,100.5901,185.9699,227.4198,159.5545,56750.6881,91623.4316,268525.5975,209.8793,104.5734,100.0245,38.1171,210.2479,460.6228,117.925,106.7109
2024-09-12,183.872,304.3562,164.4369,99.0542,91.036,149.9388,123.8461,102.9112,184.6318,229.9963,158.2314,56282.9366,92973.8401,272047.702,207.9602,105.9036,100.2682,37.8961,209.0515,460.5418,118.0613,106.9478
2024-09-13,178.4219,295.5471,159.9825,96.3137,89.0991,148.2108,118.9456,101.9097,185.7266,226.7687,155.9005,55884.0523,91579.9514,264484.4529,209.34,105.0465,99.0615,37.3397,203.1736,451.4455,117.9227,108.0921
2024-09-16,178.2627,296.8501,169.6853,97.5483,90.2019,149.4518,119.8339,104.6367,186.7962,225.9452,156.212,55733.7677,90561.5844,274174.7131,204.7791,103.4434,99.095,37.3115,201.882,453.117,118.5555,108.0845
2024-09-17,180.3025,296.6578,173.7933,97.5491,93.1964,140.2407,121.4036,105.308,186.6279,224.8124,154.4379,56276.8865,94317.835,281701.6661,207.3787,102.6327,99.61,37.483,203.4484,457.1899,119.0593,108.0909
2024-09-18,182.793,299.2029,165.7756,97.8212,93.1476,139.3606,120.5523,104.6304,188.3006,228.8646,153.8757,56653.0651,93807.8477,281775.254,207.5464,101.3683,99.4346,37.2245,206.2446,458.2163,119.181,108.3316
2024-09-19,185.3766,301.4491,165.8485,99.4901,92.8719,140.3919,118.7617,104.2229,189.284,232.217,156.0281,57021.2192,99845.9793,283060.5956,208.4123,101.5038,99.8165,37.6871,205.4508,461.1846,119.2589,107.1024
2024-09-20,188.4845,295.8787,159.7023,100.4764,93.2485,136.9557,117.8012,102.3062,187.4819,232.5154,154.8079,55839.2819,97807.9242,281455.7246,207.6193,102.3846,99.9194,37.6932,203.38,459.0899,119.8631,107.4978
2024-09-23,190.7162,298.1311,166.8941,101.2157,91.7716,132.9777,115.8504,101.4527,188.4274,228.7823,154.0062,56412.4199,95540.9265,275512.0428,206.9279,101.5797,98.5793,37.4695,201.1708,457.451,120.1731,107.7127
2024-09-24,188.4828,295.9386,158.3006,102.0002,91.1895,131.1691,115.9151,100.3469,188.1707,225.654,154.7236,54932.0411,94017.1093,277699.2056,205.6299,101.8624,98.1522,38.1519,198.717,453.0833,120.1619,107.4388
2024-09-25,195.4234,297.1519,164.2656,102.2114,93.0105,131.3236,117.2657,105.1136,186.6169,226.0502,158.045,56053.2904,97445.2761,276706.4424,207.3234,103.2986,99.1022,39.2386,201.2439,459.9688,119.9644,107.4917
2024-09-26,198.749,299.046,162.9589,101.8681,94.5323,134.0238,115.5319,107.1313,186.8848,222.5317,157.9477,56443.1969,95376.8118,279946.8463,206.8918,103.6489,99.5744,39.4372,200.1496,460.9793,120.3367,108.9159
2024-09-27,196.8304,299.0523,159.8157,101.764,93.0362,137.6849,114.0946,110.8233,187.1756,220.4511,157.6269,55914.2267,95351.4683,280438.2126,206.263,104.3144,99.2994,38.7862,196.6739,458.783,120.3019,109.5872
2024-09-30,194.7992,300.8266,155.8392,101.6825,90.6422,134.3342,114.6272,108.1343,187.3451,217.1067,157.0833,55175.2457,91824.5622,276008.3787,205.0116,102.915,98.0421,38.2804,196.714,452.5113,119.5048,109.5373
2024-10-01,197.2105,297.8761,155.0722,102.1672,90.8611,137.1694,114.1808,109.4343,189.2287,220.9876,158.1999,55330.3044,91499.2879,278536.5333,202.2905,101.8282,98.7247,38.0781,195.6567,451.9941,119.0104,109.5818
2024-10-02,201.3214,305.593,157.27,102.9032,93.1482,135.506,114.8887,110.0992,191.2516,221.1456,157.1223,57788.3655,95022.3088,286663.6033,200.7165,101.9399,99.4435,38.2506,198.4608,459.26,119.2005,109.3542
2024-10-03,205.0702,307.1048,154.1999,103.2476,91.7626,132.3428,115.0668,108.215,192.4239,224.0734,157.9317,58246.659,97440.3456,281742.8648,200.2468,102.3635,98.6389,38.6348,202.6797,461.7675,119.5174,110.0027
2024-10-04,204.5767,306.9485,149.7181,100.5736,89.9095,129.2193,112.7758,108.8031,189.8723,223.3561,156.932,57288.3028,95034.7703,269844.7568,197.9468,102.2469,97.4747,38.5676,203.8466,458.4269,119.7343,110.2186
2024-10-07,209.9428,311.1878,150.4443,103.1427,91.7667,128.488,115.4287,109.0779,191.4258,227.6643,158.4384,59014.4528,97145.4674,271544.9374,200.5122,101.8633,98.6057,39.081,206.214,465.7306,119.994,109.7467
2024-10-08,212.8883,316.1621,151.6835,102.6546,92.9321,131.6541,115.4166,111.8538,191.9933,230.8694,160.404,60985.5528,99840.9956,279043.0935,199.3599,101.9348,98.5461,39.1863,212.8125,473.1458,119.1819,108.4453
2024-10-09,216.5291,321.5251,155.4481,104.0587,97.2047,133.9828,117.2606,117.6684,194.6952,234.9822,158.1817,61701.71,99871.4701,283718.708,199.336,101.2541,100.3655,40.4295,216.2145,478.3798,120.0902,107.1219
2024-10-10,217.8476,320.5622,157.6141,106.3173,99.191,142.1654,119.4504,118.7971,197.8574,236.4639,160.1558,63160.4822,99869.0065,288356.8157,199.8851,102.0995,101.7131,40.5853,219.4969,482.6784,119.8149,106.1737
2024-10-11,222.7915,317.8171,163.5589,108.8348,102.4606,142.5487,122.0166,119.8856,198.3704,241.4656,161.2219,65298.5199,101249.2089,293857.6084,197.8289,103.7919,101.8181,41.3802,224.3802,488.9326,119.9131,106.3832
2024-10-14,220.0813,319.9696,164.6532,107.5142,103.0579,149.1539,122.5244,119.285,195.3462,244.2871,161.2743,63746.4967,102586.7169,303793.6294,198.6482,102.5724,101.4392,42.0679,223.4498,492.0305,119.398,105.2524
2024-10-15,223.204,321.4743,175.7349,108.7427,104.1994,146.447,122.9631,117.3587,196.9472,243.9106,162.6335,65012.1045,103890.6177,301106.4949,198.0113,104.6133,102.0996,42.2625,226.4551,496.3783,119.464,106.0824
2024-10-16,224.7652,319.3521,170.0797,107.4695,103.3836,143.2666,121.9954,116.3623,197.9818,241.8521,162.8044,64120.172,109318.2109,298190.0686,198.0856,103.4725,101.8966,41.8562,224.6304,492.4945,119.0919,106.5587
2024-10-17,230.5175,327.1234,171.3203,108.8998,106.9644,150.4748,124.2303,116.3832,199.4393,249.2036,166.8321,64386.523,110203.0515,316829.9735,197.7579,104.464,103.8242,42.3066,230.3416,500.7166,118.9224,106.0979
2024-10-18,231.3587,327.5229,176.8285,111.3258,106.7887,152.3483,125.2494,117.0734,197.3623,253.7294,168.158,64142.8746,110061.805,309477.1532,197.7915,104.2104,105.1081,40.7249,230.058,502.2079,118.917,105.0284
2024-10-21,238.5959,339.3863,181.3605,114.2108,112.0299,146.5683,127.9148,118.4867,201.0572,256.4348,171.0544,65362.3089,115525.5197,307639.5734,199.3661,106.1862,107.7748,41.4666,234.012,513.469,118.7646,105.4604
2024-10-22,231.0784,332.1193,174.7193,109.972,108.0879,141.0792,125.546,117.3299,197.3411,252.7502,169.8919,63193.1683,113793.1371,298000.8201,199.4866,104.4322,105.7614,41.9018,227.093,502.6114,118.5175,105.557
2024-10-23,230.9981,335.4251,181.8844,109.4976,110.6317,144.5987,125.8853,119.0822,198.4351,258.3255,171.5582,63214.9672,109492.7504,300289.9888,199.2349,104.7836,105.7509,42.0937,229.8714,506.675,118.7599,107.5097
2024-10-24,232.934,342.37,185.3815,111.6313,112.4423,140.4521,126.1383,122.4698,199.393,261.8978,171.2664,62689.5346,110479.3023,305261.9095,203.0999,105.96,106.2107,42.3386,234.8257,512.2837,119.0207,107.0923
2024-10-25,231.9183,343.5779,182.7192,111.5769,111.4023,137.5708,127.1489,120.1307,200.4193,259.7495,172.191,62671.5237,112351.3955,303570.847,203.1875,106.0283,105.9075,41.7408,230.2485,510.6601,118.9188,107.4308
2024-10-28,236.078,345.3296,189.1769,110.7234,114.6243,137.2099,128.3284,119.2019,198.6865,262.4783,172.9753,63228.3418,113091.3504,309390.7415,203.6793,106.2131,104.8681,41.8559,231.4778,513.3961,118.3498,108.5863
2024-10-29,235.939,349.0002,193.958,109.5361,117.3567,140.4705,130.313,122.8303,201.8819,264.7719,174.8871,63201.7767,112699.6226,320843.5808,203.6048,105.9834,104.3356,41.693,235.8092,517.7848,118.4463,107.5969
2024-10-30,240.6124,348.804,193.9497,109.5731,117.9214,147.1286,133.3929,125.3344,203.282,262.3033,176.7543,63428.7376,113909.4367,323166.5024,204.3041,106.116,104.9247,41.6457,233.8569,521.2559,118.903,107.8071
2024-10-31,235.0721,344.9153,186.4383,108.4484,115.8746,139.8331,131.7011,123.5578,206.6836,262.3737,174.4248,64518.8562,116342.9349,314681.5964,202.01,106.6011,104.7612,41.5201,233.2386,518.5104,118.6532,106.8129
2024-11-01,232.8391,345.1468,184.4014,109.3685,117.0755,135.6534,130.7109,128.6322,204.7797,262.6425,175.061,63474.639,117149.9966,312410.6787,204.1185,106.0537,105.0201,41.2422,229.5854,517.9809,119.3019,107.0296
2024-11-04,235.7773,352.4044,180.9216,109.8475,117.2437,144.4616,131.62,124.1548,202.2311,266.7423,177.0523,65278.9866,116931.494,314865.6796,207.3774,105.4631,107.2269,41.8323,229.5225,523.9255,119.6319,107.0663
2024-11-05,242.8297,356.1181,181.9665,112.2795,120.0885,152.8244,134.6201,124.7574,203.6722,274.3829,179.7385,67186.0624,116567.3927,321701.6842,205.833,106.3509,109.0558,42.2597,233.9341,531.4061,120.1889,108.2879
2024-11-06,241.6773,360.0861,177.6651,114.0375,118.7261,160.8827,132.8303,124.3416,201.3416,279.3448,177.1191,67754.3055,113645.4697,316536.4643,207.9453,107.7561,108.7032,41.3368,236.1173,532.2347,120.2294,108.8755
2024-11-07,236.2048,368.2595,179.4851,112.0907,119.0471,160.8108,132.0492,125.4939,201.5817,283.7536,177.8663,68892.6631,114641.2296,324588.3551,209.1812,108.8765,108.6951,41.2806,239.5773,532.9394,120.2542,108.2118
2024-11-08,238.2201,377.9501,183.9116,111.6245,117.9067,166.1874,133.4492,123.1513,198.4061,288.7502,176.2094,67414.7666,117808.2701,326807.3724,209.0578,107.5973,108.6739,41.9226,241.3957,534.3511,120.7942,109.0602
2024-11-11,241.2987,382.8192,185.0755,114.9632,119.1366,157.4255,132.7805,124.2756,201.1679,289.0936,176.1479,69782.5323,120666.2767,338887.5227,206.9495,108.8739,109.9177,42.0221,245.408,540.5914,121.0665,108.0175
2024-11-12,235.704,383.1496,179.3748,113.1361,120.4181,156.5141,132.3152,123.7591,200.1683,283.9057,175.8466,68217.8986,122726.7522,332156.7095,204.4348,109.5436,108.5086,42.0607,241.2798,534.79,121.449,107.9492
2024-11-13,229.617,380.5608,170.0518,111.5628,121.4415,148.5257,132.6889,124.8442,199.9343,281.7272,175.6359,68774.1976,119904.8349,324737.9641,204.5528,109.4098,107.7143,42.6056,238.3933,527.495,120.8573,108.5738
2024-11-14,228.3737,384.7342,164.9244,113.0078,120.8338,142.6418,133.4744,121.3279,199.9738,282.2065,175.9727,70325.8783,124731.5353,342022.5706,207.7767,107.3452,105.9826,42.3099,240.8381,528.461,120.8114,108.6985
2024-11-15,226.0435,383.9922,159.6957,110.7413,118.7432,135.3815,130.8512,119.0458,196.3876,280.7918,174.6744,69208.1957,119880.8541,325984.3359,209.8745,105.5611,105.8042,41.5887,237.4806,522.496,121.1725,110.0136
2024-11-18,226.5663,384.1568,160.2047,109.5595,115.1161,137.9121,129.5021,117.3841,197.6724,278.363,173.6936,69721.0541,121820.0463,322168.1495,212.8974,103.9349,106.38,41.8143,235.1312,519.48,121.3879,110.447
2024-11-19,223.1881,388.3913,162.5615,107.6207,115.7563,144.2089,128.3531,119.3758,200.0993,280.2647,174.9267,70588.1173,121714.8804,321192.1495,211.2792,105.1056,106.0107,42.8165,238.7072,520.2194,120.7567,110.0957
2024-11-20,230.8106,391.7519,166.7919,108.9061,118.3775,143.1925,128.9494,123.6249,203.5217,285.7732,176.5945,71404.3686,122014.1762,319116.1323,210.1293,105.3892,107.2814,42.2168,240.3498,523.175,121.2291,110.4413
2024-11-21,228.1814,386.6791,162.2535,107.0867,115.4211,138.965,128.8091,125.9911,201.4462,282.9789,175.9781,70923.4604,118288.5372,309621.373,209.2919,104.0792,106.4628,42.1921,233.9051,517.4605,121.5817,109.6441
2024-11-22,229.5787,391.6494,154.2828,107.576,115.0973,145.7921,131.3017,125.4147,202.7956,284.9286,174.2542,72141.7329,118517.7152,317892.3089,212.2543,106.0481,106.2403,42.2073,236.8993,522.1818,121.2259,108.7314
2024-11-25,227.0238,386.6954,152.4299,102.4828,113.1788,138.4605,126.0074,124.1304,201.8342,279.3906,169.7473,69622.4737,117839.5317,309929.8334,210.5006,104.9765,104.4066,41.6193,230.8352,512.612,121.2625,108.7019
2024-11-26,229.0303,394.5899,159.4789,104.2634,113.054,140.7192,125.7751,124.3539,201.6243,275.7034,168.0979,68442.9886,116970.2629,308035.4654,209.0676,105.655,104.2587,41.1878,234.0088,515.8718,121.6978,109.3882
2024-11-27,231.4499,389.9364,158.1399,103.3594,111.1787,139.3475,124.1915,122.764,199.9396,271.526,166.2683,68784.2601,115533.5097,304672.0132,210.1168,105.9491,103.4813,39.9486,226.9701,507.4817,121.5841,109.3546
2024-11-28,231.3281,388.1247,157.757,101.0408,111.9054,141.1045,122.161,120.1854,198.7815,268.1234,166.3496,66825.6387,112204.5138,299542.4488,209.9204,106.8207,102.2462,39.5921,219.5194,500.8495,121.6485,110.3928
2024-11-29,232.3297,397.3108,164.4709,103.2037,113.5839,141.4177,119.9763,121.1753,201.2861,270.4376,166.3892,66269.4569,109137.3429,295118.734,207.7635,106.7637,103.2985,40.2151,221.442,504.5573,121.4731,109.0344
2024-12-02,230.4875,392.2511,174.582,99.8959,114.1399,129.1594,119.7772,120.6267,197.6644,267.9335,165.3978,66583.491,110122.2986,286387.7022,209.6246,104.7542,103.5107,40.2925,221.5859,502.6167,120.9924,109.0393
2024-12-03,227.3555,388.3491,173.3781,98.9775,116.131,126.5421,119.4986,120.9795,199.5187,269.6035,164.6088,65770.7434,107743.3406,284512.478,205.8002,102.7627,102.551,40.1928,214.6903,498.6012,121.0468,108.8913
2024-12-04,225.5817,389.2272,178.8361,96.6121,115.9288,128.077,118.9907,120.2596,199.2554,271.2865,163.9433,65248.9376,107100.9421,287507.7259,205.1256,102.4973,102.116,39.5453,218.4165,496.4792,122.0366,108.3214
2024-12-05,228.8677,391.8654,184.4884,100.2045,117.8022,127.2416,119.5327,125.711,200.1381,277.3236,163.7256,65544.9334,111233.9723,289078.6181,205.0098,102.8233,101.6113,38.7731,219.5258,499.2065,121.826,109.6192
2024-12-06,227.2904,388.033,187.7014,97.1653,117.872,124.8864,120.6678,122.4221,199.285,270.6999,162.656,67071.9962,114815.4349,292280.6346,203.9022,102.6629,101.3361,38.9606,217.2564,499.1663,121.5561,110.0312
2024-12-09,231.8326,392.5205,187.2627,95.7725,116.6066,121.2589,118.9322,121.2798,201.3169,269.4277,161.7195,67691.6495,112913.271,295633.2996,203.7147,103.8284,101.2073,38.5518,218.6601,499.2579,121.3667,110.833
2024-12-10,234.7226,397.3194,190.0163,96.0097,120.9358,124.9889,119.93,121.2282,203.9957,273.8305,162.2786,68547.4183,114543.3357,293772.5649,204.5492,104.4341,102.8633,38.9536,220.0874,505.1809,121.4563,111.9071
2024-12-11,232.6978,390.6567,182.3688,96.1595,117.5472,123.9582,119.5808,120.9131,203.5161,273.455,161.7556,70333.1329,116072.268,296293.1846,202.5296,102.7819,101.2114,39.4021,217.2904,501.5699,120.7251,110.6945
2024-12-12,234.3183,397.0339,183.5573,96.589,117.0388,123.8638,123.2925,122.2793,204.9476,273.5611,160.6645,70558.5423,114882.3752,296144.6802,203.2009,103.7615,101.0399,39.3993,215.0949,499.2901,121.6827,109.7819
2024-12-13,227.8732,390.0379,180.4839,96.4704,114.4133,122.6673,121.758,121.7148,203.4982,272.5241,161.3917,70430.2191,110989.2423,306843.0561,202.2437,101.6674,101.3379,38.8502,216.286,496.752,121.4204,110.4718
2024-12-16,228.7183,395.5239,179.7044,97.3915,114.7789,129.9015,124.3024,128.9396,206.6164,278.2854,160.881,72300.0431,115471.2932,314112.0338,201.7684,100.5015,102.5612,38.9275,217.6498,503.26,121.419,109.8122
2024-12-17,233.2492,397.5532,180.2439,100.8828,114.1316,133.3616,127.9044,130.7945,206.4831,280.1848,162.2764,72751.3471,122138.6251,313281.1564,200.4654,102.3223,103.3838,39.3096,219.4954,508.8851,121.4201,109.4695
2024-12-18,237.0429,404.1831,179.9594,101.4166,115.596,136.0066,130.7196,135.297,207.6252,283.2375,162.3549,72453.4997,125921.618,317725.4019,200.3608,104.6616,104.5032,39.8527,221.2228,516.2049,121.2911,109.5125
2024-12-19,237.212,406.9962,187.431,101.7293,116.3612,131.4194,131.9062,135.2095,211.1906,289.9775,163.1557,71668.5691,124833.9309,305681.7138,199.8855,106.081,103.3117,39.2247,219.6801,516.2755,121.2792,110.0287
2024-12-20,238.183,403.3766,185.9897,103.6165,118.3547,129.4048,133.4657,133.5712,210.0569,289.1938,161.7209,71248.8628,122029.7299,301992.6784,199.7293,105.0519,103.2654,38.9203,217.6831,515.6661,121.0444,110.2546
2024-12-23,239.134,407.2462,190.0734,103.0636,116.4918,131.2335,132.2811,139.9799,209.9435,294.3301,162.3781,73648.795,121679.9089,306702.4652,198.0433,106.3851,104.6786,38.9391,218.5232,520.6563,121.6965,111.5595
2024-12-24,237.8738,405.4923,183.2382,101.6505,116.3417,136.0784,132.4949,137.791,209.3298,294.1168,163.3526,74755.3337,120136.1492,308074.4976,197.766,106.3754,104.9361,38.9025,214.8107,518.7201,121.4817,111.4604
2024-12-25,236.649,405.4272,181.9413,103.8539,116.9296,139.941,133.1005,135.5195,210.9857,298.8133,165.0871,73107.1617,120532.0467,315362.5706,197.7903,108.5133,106.6805,39.7124,216.6499,523.6159,122.0885,110.8958
2024-12-26,233.7331,414.2338,189.8392,105.1921,116.9942,140.2509,136.3171,134.8487,213.167,301.2456,164.5517,72198.7789,119356.3887,315271.7636,200.6302,110.4417,108.4101,40.101,219.0622,527.956,122.413,110.7951
2024-12-27,235.6145,412.3931,186.3499,102.8099,115.8331,141.6092,136.0013,134.6135,212.7676,302.4371,163.2256,71687.3045,116694.7839,308048.3395,201.399,109.6528,107.2277,40.3638,216.6778,524.2837,123.4942,110.5362
2024-12-30,233.1212,411.319,187.361,102.7326,116.0877,143.9969,136.322,137.6573,212.9714,305.9035,161.639,71801.4908,118454.9873,304257.2492,200.78,109.0719,107.33,40.3641,213.6569,524.0778,122.4111,110.8757
2024-12-31,231.1435,408.4597,195.948,104.8874,115.7851,141.7298,136.4893,137.0363,213.2152,305.6562,161.0976,71785.0869,117751.3968,297821.0781,202.0907,107.9221,106.3725,40.2835,210.1413,523.6698,122.4877,110.7675
2025-01-01,239.9585,415.3272,214.2032,106.5086,118.366,148.0016,137.2722,138.4714,220.7161,309.387,160.3936,72555.5919,120503.252,311787.3832,203.5226,109.0284,108.1121,40.641,212.9414,533.747,122.1968,110.2907
